UnityTS,Heart,Light
638914,33048,53433
638924,33036,53508
638934,33032,53368
638944,33032,53364
638954,33076,53408
638964,33188,53444
638974,33376,53296
638984,33620,53512
638994,33908,53576
639004,34180,53388
639014,34440,53600
639024,34620,53587
639034,34752,53453
639044,34840,53492
639054,34856,53532
639064,34828,53540
639074,34760,53400
639084,34658,53308
639094,34564,53472
639104,34432,53284
639116,34304,53572
639126,34180,53464
639136,34040,53296
639146,33900,53292
639156,33768,53380
639166,33660,53588
639176,33552,53337
639186,33457,53472
639196,33400,53412
639206,33368,53436
639215,33360,53280
639225,33368,53396
639235,33380,53384
639245,33400,53572
639255,33442,53569
639265,33484,53292
639275,33516,53504
639285,33532,53496
639295,33556,53580
639305,33568,53312
639316,33560,53440
639326,33548,53426
639336,33532,53352
639346,33488,53348
639356,33456,53297
639366,33420,53596
639376,33376,53320
639386,33332,53412
639396,33272,53584
639406,33212,53616
639416,33180,53356
639426,33143,53424
639436,33108,53393
639446,33066,53608
639456,33032,53628
639466,33004,53352
639476,32972,53396
639486,32937,53584
639496,32910,53456
639506,32894,53640
639517,32868,53476
639527,32860,53344
639537,32840,53448
639547,32832,53480
639557,32824,53608
639567,32809,53600
639577,32812,53496
639587,32811,53612
639597,32822,53424
639607,32812,53622
639618,32832,53568
639628,32836,53696
639638,32857,53536
639648,32860,53424
639658,32878,53552
639668,32896,53568
639678,32903,53432
639688,32906,53676
639698,32910,53493
639708,32941,53453
639718,33056,53472
639728,33236,53528
639738,33484,53472
639748,33760,53572
639758,34028,53701
639768,34278,53708
639778,34473,53500
639788,34620,53504
639798,34689,53656
639808,34720,53432
639818,34724,53684
639828,34664,53540
639838,34576,53560
639848,34472,53432
639858,34352,53688
639868,34236,53568
639878,34105,53600
639888,33964,53764
639898,33844,53636
639908,33728,53472
639919,33616,53457
639929,33535,53572
639939,33466,53624
639949,33390,53696
639959,33348,53425
639969,33324,53205
639979,33296,53320
639989,33304,53052
639999,33330,53264
640009,33372,53028
640010,33404,52696
640020,33428,52552
640030,33460,52652
640040,33472,52564
640050,33496,52432
640060,33488,52429
640070,33484,52084
640080,33460,52153
640090,33448,52236
640100,33408,52212
640110,33356,52204
640130,33308,52116
640140,33256,52156
640150,33200,52152
640160,33162,51809
640170,33117,52010
640180,33072,52012
640190,33020,52096
640200,32996,51792
640210,32965,51813
640222,32958,51928
640232,32940,51736
640242,32928,51712
640252,32922,51632
640262,32912,51632
640272,32890,51760
640282,32886,51676
640292,32872,51865
640302,32868,51664
640312,32882,51808
640313,32892,51672
640323,32905,51748
640333,32904,51729
640343,32904,51652
640353,32908,51928
640363,32932,51770
640373,32941,51664
640383,32954,51840
640393,32968,51776
640403,32970,51752
640413,32986,51748
640423,32997,51936
640435,33004,51636
640445,33036,51925
640455,33132,51632
640465,33301,51912
640475,33528,51756
640485,33786,51928
640495,34089,51696
640505,34352,51632
640515,34588,51904
640525,34752,51616
640535,34857,51624
640545,34888,51822
640555,34885,51608
640565,34828,51628
640575,34745,51888
640585,34620,51688
640595,34505,51884
640605,34368,51600
640615,34225,51680
640625,34072,51772
640635,33924,51720
640645,33784,51718
640656,33655,51856
640666,33548,51892
640676,33448,51568
640686,33372,51801
640696,33316,51588
640706,33285,51568
640716,33278,51833
640726,33289,51600
640736,33308,51596
640746,33336,51572
640756,33380,51588
640766,33424,51568
640776,33480,51688
640786,33506,51564
640796,33532,51548
640806,33561,51604
640816,33589,51832
640826,33592,51648
640836,33602,51612
640846,33572,51520
640857,33560,51592
640867,33560,51604
640877,33564,51680
640887,33552,51526
640897,33568,51656
640907,33572,51616
640917,33568,51776
640927,33554,51724
640937,33516,51720
640947,33460,51504
640967,33376,51456
640977,33305,51760
640987,33234,51480
640997,33152,51592
641007,33094,51492
641017,33066,51768
641027,33056,51472
641037,33074,51476
641047,33128,51548
641048,33156,51748
641058,33185,51528
641068,33216,51752
641078,33218,51752
641088,33218,51752
641098,33212,51448
641108,33213,51517
641118,33210,51668
641128,33200,51684
641138,33208,51448
641148,33208,51674
641167,33237,51596
641177,33308,51708
641187,33472,51589
641197,33706,51760
641207,33984,51656
641217,34256,51520
641227,34528,51476
641237,34736,51496
641247,34878,51538
641257,34960,51785
641257,35000,51516
641267,34972,51780
641277,34900,51848
641287,34805,51628
641297,34688,51776
641307,34569,51757
641317,34424,52088
641327,34273,52244
641337,34113,52212
641347,33960,52462
641357,33820,52444
641368,33696,52332
641378,33580,52436
641388,33476,52432
641398,33389,52708
641408,33320,53100
641418,33269,52682
641428,33238,52880
641438,33254,53044
641448,33264,53000
641458,33320,53160
641459,33368,53227
641469,33393,53228
641479,33440,53224
641489,33488,53012
641499,33524,52972
641509,33569,53096
641519,33588,52841
641529,33605,52928
641539,33610,53076
641549,33640,52472
641559,33649,52352
641580,33652,52152
641590,33660,51780
641600,33669,51444
641610,33670,51089
641620,33690,50841
641630,33733,50428
641640,33805,49936
641650,33794,49752
641660,33792,49812
641670,33768,50084
641673,33746,49880
641683,33736,49920
641693,33722,49965
641703,33685,50105
641713,33730,49756
641723,33800,49968
641733,33896,49736
641743,33979,49910
641753,34058,49848
641763,34088,49644
641773,34148,49772
641784,34220,49612
641794,34348,49271
641804,34468,49632
641814,34633,49556
641824,34800,49732
641834,34984,49084
641844,35152,49716
641854,35368,49464
641864,35626,49488
641874,35951,49436
641884,36280,49612
641894,36673,49784
641904,37024,49720
641914,37372,49984
641924,37636,49916
641934,37840,50356
641944,38000,50433
641954,38124,50936
641964,38168,50992
641974,38200,51253
641985,38140,51477
641995,38120,51789
642005,38025,52244
642015,37948,52244
642025,37882,52264
642035,37833,52512
642045,37760,52296
642055,37688,52392
642065,37632,52600
642075,37596,52512
642086,37560,52572
642096,37548,52464
642106,37496,52792
642116,37496,52440
642126,37450,52496
642136,37424,52440
642146,37360,52720
642156,37344,52804
642166,37284,52564
642176,37248,52652
642177,37164,52436
642187,37138,52160
642197,37076,52262
642207,37052,52208
642217,37001,51993
642227,36984,51852
642237,36944,51908
642247,36938,51700
642257,36884,51561
642267,36848,51648
642277,36792,52060
642297,36772,52240
642307,36744,52776
642317,36732,52676
642327,36689,52788
642337,36669,53104
642347,36636,52848
642357,36642,52792
642367,36636,52740
642377,36640,52568
642388,36645,52772
642398,36680,52593
642408,36692,52581
642418,36744,52536
642428,36760,52740
642438,36792,52492
642448,36826,52132
642458,36880,51989
642468,36908,51284
642478,36936,50452
642489,36921,49896
642499,36916,49096
642509,36872,48440
642519,36864,47640
642529,36792,47004
642539,36748,46554
642549,36768,46104
642559,36876,45140
642569,37000,44704
642579,37200,44160
642589,37364,43444
642599,37564,42989
642609,37688,42328
642619,37844,41600
642629,37904,40914
642639,37940,40212
642649,37920,39090
642659,37900,38125
642669,37809,37760
642679,37704,37459
642689,37530,37252
642700,37368,37144
642710,37140,37560
642720,36953,38244
642730,36708,39276
642740,36502,40560
642750,36284,42058
642760,36124,42936
642770,35940,43972
642780,35816,44716
642790,35668,45208
642791,35585,45600
642801,35464,45720
642811,35416,45884
642821,35308,45676
642831,35232,45904
642841,35130,45688
642851,35056,45924
642861,34936,46056
642871,34856,46312
642881,34721,46713
642891,34636,46904
642902,34505,47548
642912,34445,47933
642922,34308,48268
642932,34210,48416
642942,34080,48308
642952,33984,48184
642962,33843,48148
642972,33736,47923
642982,33556,47552
642992,33440,47514
643002,33264,47086
643013,33181,47008
643023,32984,46020
643033,32828,46368
643043,32584,46248
643053,32368,46128
643063,32032,46016
643073,31737,46289
643083,31337,46232
643093,30993,46252
643103,30541,46952
643113,30173,47040
643123,29696,47288
643133,29260,47584
643143,28751,47628
643153,28290,47786
643163,27773,47845
643173,27312,48036
643183,26736,47924
643193,26220,47956
643203,25666,47708
643214,25264,47296
643224,24788,47057
643234,24456,46896
643244,24108,46664
643254,23867,46705
643264,23513,46690
643274,23202,46948
643284,22764,47136
643294,22369,46656
643304,21828,47457
643314,21344,47632
643324,20680,47732
643334,20049,47936
643344,19294,48136
643354,18593,48320
643364,17782,48640
643374,17036,48860
643384,16204,49352
643394,15480,49468
643404,14650,49536
643414,13886,49712
643424,12944,49768
643434,12040,49504
643444,11048,49222
643454,10185,49216
643464,9277,49132
643474,8488,49060
643484,7656,49024
643494,6967,48732
643504,6273,48680
643516,5751,48536
643526,5157,48583
643536,4660,48120
643546,4098,48448
643556,3626,48412
643566,3056,48128
643576,2574,48210
643586,2014,48214
643596,1569,48196
643606,1037,48424
643616,588,48376
643619,109,48736
643629,108,48780
643639,109,48824
643649,108,49040
643659,107,48808
643669,108,48824
643679,109,48833
643689,110,48620
643699,109,48260
643709,108,48128
643719,109,47724
643729,108,47144
643748,109,46904
643758,109,46768
643768,110,46400
643778,109,46116
643788,108,46092
643798,108,45996
643808,109,45464
643818,109,45816
643828,108,45949
643829,108,45968
643839,108,45808
643849,108,45604
643859,108,45028
643869,109,45224
643879,107,45016
643889,109,44850
643899,110,44808
643909,108,44096
643919,109,44232
643929,108,44160
643950,109,44245
643960,109,44340
643970,108,44376
643980,108,44740
643990,110,44840
644000,109,45260
644010,108,45536
644020,108,46154
644030,108,46276
644030,110,46672
644040,109,46832
644050,109,46928
644060,110,46900
644070,109,46940
644080,107,46748
644090,108,46592
644100,109,46456
644110,108,46152
644120,109,45817
644130,108,45596
644151,107,45528
644161,109,45520
644171,109,45465
644181,107,45264
644191,108,45297
644201,107,45232
644211,109,45152
644221,109,44928
644231,108,44824
644230,108,45056
644240,107,44760
644250,108,44684
644260,108,44314
644270,109,44809
644280,108,44852
644290,110,44964
644300,108,44976
644310,109,44928
644320,109,44096
644330,109,44656
644340,108,44248
644381,109,44264
644391,108,43958
644401,109,43828
644411,109,43616
644421,108,43416
644431,106,43600
644441,109,43328
644451,110,43826
644431,108,43920
644441,108,44268
644451,109,44656
644461,108,45220
644471,110,45720
644481,107,46008
644491,110,46760
644501,109,47408
644511,107,48128
644521,108,48768
644531,109,49233
644541,108,49620
644551,109,49588
644562,110,49704
644572,107,49136
644582,110,48104
644592,108,46200
644602,108,42764
644612,108,39056
644622,109,38048
644632,110,37632
644642,108,39264
644652,107,39716
644664,109,40844
644674,110,42432
644684,109,43616
644694,110,44640
644704,109,45552
644714,107,46192
644724,108,46586
644734,109,46672
644744,110,46328
644754,108,46072
644768,109,45696
644778,107,45600
644788,109,45736
644798,107,45748
644808,108,45568
644818,108,45241
644828,107,45196
644838,108,44976
644848,108,45712
644858,108,46248
644858,109,47168
644868,108,48128
644878,109,48800
644888,109,49584
644898,109,50540
644908,108,50957
644918,109,51192
644928,109,51248
644938,109,51352
644948,108,50581
644958,221,50120
644968,702,49776
644999,1331,48748
645009,1962,48072
645019,2534,47386
645029,3140,47036
645039,3672,47052
645049,4132,47288
645059,4552,47496
645069,4972,47745
645079,5454,47960
645072,5962,48120
645082,6455,48184
645092,6974,48224
645102,7482,48112
645112,8011,47745
645122,8470,47492
645132,8892,47688
645142,9277,48208
645152,9642,48744
645162,9963,49004
645172,10257,49644
645182,10538,49780
645192,10821,49536
645211,11098,49428
645221,11471,48724
645231,11836,48192
645241,12325,47668
645251,12929,47344
645261,13609,46908
645271,14308,46848
645281,15014,47524
645291,15673,48144
645293,16262,48972
645303,16750,49532
645313,17182,50136
645323,17450,50386
645333,17680,50756
645343,17868,50616
645353,18067,50728
645363,18225,50967
645373,18342,50756
645383,18485,50682
645393,18607,50993
645405,18734,50977
645415,18912,50973
645425,19008,50708
645435,19062,50673
645445,19089,50476
645455,19096,50444
645465,19040,50020
645475,18964,49561
645485,18913,48936
645495,18906,48068
645505,18844,47778
645515,18800,47300
645525,18736,47014
645535,18684,46928
645545,18701,46912
645555,18752,47176
645565,18732,47197
645575,18709,47073
645585,18737,46896
645595,18785,46568
645605,18835,46189
645617,18948,45704
645627,19060,45348
645637,19182,44804
645647,19357,44332
645657,19561,43896
645667,19712,43264
645677,19824,43608
645687,19926,43344
645697,20056,43508
645707,20229,43268
645715,20497,43424
645725,20690,43792
645735,20877,44152
645745,21154,44588
645755,21416,45488
645765,21586,46104
645775,21768,46808
645785,21935,46848
645795,22041,47644
645805,22140,47944
645815,22288,48375
645833,22380,48556
645843,22508,48476
645853,22634,48200
645863,22800,47944
645873,22957,47052
645883,23092,47417
645893,23249,46240
645903,23437,46180
645913,23600,45648
645917,23813,44670
645927,23993,44792
645937,24208,44592
645947,24473,44304
645957,24789,44233
645967,25136,43472
645977,25511,43584
645987,25888,43072
645997,26421,43108
646007,27270,42876
646017,28252,42656
646029,29072,42844
646039,29612,42980
646049,29829,42980
646059,30356,42816
646069,30876,42440
646079,31608,41672
646089,32424,41161
646099,32212,41296
646109,32052,41440
646119,31980,41456
646129,31484,41397
646131,29960,41396
646141,27796,41408
646151,26009,41556
646161,25360,41968
646171,25365,42256
646181,25154,42840
646191,24760,43488
646201,24162,44204
646211,23649,44605
646221,23166,44332
646231,22836,45396
646241,22788,45952
646251,22988,46452
646261,23278,46972
646271,23688,46888
646281,24171,47016
646291,24616,46882
646301,25168,46889
646311,25905,46973
646321,26408,46864
646331,26548,46576
646341,26524,46960
646351,26136,47072
646361,25610,47172
646371,25018,47368
646381,24634,47656
646391,24500,48048
646401,24740,48436
646411,24816,49009
646421,24928,49240
646431,25096,49376
646441,25292,49356
646452,25524,49195
646462,25769,49185
646472,26011,48976
646482,26116,49040
646492,25996,48648
646502,25808,48596
646512,25712,48296
646522,25597,48224
646532,25256,48288
646542,25192,48264
646553,24958,48128
646563,24804,47841
646573,24780,47940
646583,24932,47972
646593,25196,48026
646603,25536,47808
646613,25684,47800
646623,25650,47884
646633,25590,47841
646643,25592,47696
646653,25637,47500
646663,25701,47572
646673,25772,47144
646683,25844,47008
646693,25896,46752
646703,25901,46568
646713,25882,46124
646723,25773,45973
646733,25640,45680
646743,25525,45668
646753,25444,45460
646763,25428,45165
646773,25408,44992
646783,25436,45000
646793,25505,44888
646803,25600,44968
646813,25723,44720
646823,25841,45004
646833,25954,44960
646843,26081,45180
646855,26210,45196
646865,26328,45228
646875,26384,44864
646885,26445,45636
646895,26464,45824
646905,26444,46061
646915,26426,46196
646925,26384,46492
646935,26396,46448
646945,26510,46884
646956,26765,46896
646966,27156,47065
646976,27681,46730
646986,28298,47244
646996,28964,47576
647006,29604,47620
647016,30188,47688
647026,30656,47452
647036,31020,47568
647046,31289,47432
647056,31498,47656
647067,31546,47560
647077,31480,47620
647087,31388,47500
647097,31301,47584
647107,31173,47648
647117,31088,47688
647127,30944,47656
647137,30812,47508
647147,30674,47516
647157,30540,47685
647167,30392,47608
647168,30232,47632
647178,30084,47440
647188,29956,47441
647198,29836,47192
647208,29748,47204
647218,29652,46916
647228,29561,46828
647238,29505,46144
647248,29448,46736
647258,29390,46636
647268,29328,46312
647278,29276,46396
647299,29260,46340
647309,29240,46265
647319,29256,46128
647329,29252,45976
647339,29260,45912
647349,29296,45957
647359,29357,45396
647369,29362,45436
647379,29381,45728
647381,29381,45512
647391,29362,45720
647401,29300,45720
647411,29252,45485
647421,29140,45528
647431,29040,45164
647441,28940,45712
647451,28864,45844
647461,28798,45892
647471,28718,45848
647481,28685,45776
647491,28656,46218
647511,28621,46344
647521,28633,46272
647531,28604,46464
647541,28596,46658
647551,28625,46557
647561,28682,46768
647571,28734,46705
647581,28776,47005
647591,28840,46952
647592,28880,46936
647602,28932,47192
647612,29016,47280
647622,29040,47304
647632,29032,47360
647642,29030,47112
647652,29041,46828
647662,29041,47280
647672,29036,47306
647682,29061,47180
647692,29053,47226
647714,29028,47425
647724,28988,47424
647734,28908,46658
647744,28821,47328
647754,28768,47156
647764,28706,47204
647774,28622,47080
647784,28552,47016
647794,28496,47044
647794,28432,46916
647804,28376,46777
647814,28336,46664
647824,28256,46552
647834,28188,46602
647844,28159,46484
647854,28148,46428
647864,28132,46232
647874,28101,46288
647884,28089,46149
647894,28096,46096
647904,28121,46184
647917,28267,46048
647927,28480,45920
647937,28848,45736
647947,29288,45648
647957,29786,45760
647967,30264,45524
647977,30668,45206
647987,31024,45683
647997,31313,45704
648007,31540,45616
648017,31748,45440
648027,31836,45734
648037,31884,45752
648047,31876,45748
648057,31864,45896
648067,31790,45888
648077,31696,46045
648087,31608,45541
648097,31500,45812
648107,31372,46221
648117,31276,46004
648128,31096,46420
648138,30928,46232
648148,30777,46256
648158,30664,46560
648168,30556,46308
648178,30428,46740
648188,30352,46744
648198,30328,46924
648208,30298,46904
648218,30320,46881
648228,30304,46916
648231,30276,46992
648241,30268,47288
648251,30272,47232
648261,30268,47260
648271,30248,47328
648281,30218,46776
648291,30204,47116
648301,30148,47044
648311,30104,47072
648321,30031,47172
648331,29968,47092
648341,29892,47004
648362,29846,47068
648372,29785,47072
648382,29712,46776
648392,29649,46768
648402,29588,46776
648412,29492,46748
648422,29456,46745
648432,29397,46704
648442,29362,46524
648452,29356,46320
648452,29360,46240
648462,29339,46193
648472,29292,46088
648482,29261,46136
648492,29216,45965
648502,29168,46068
648512,29146,45936
648522,29084,45968
648532,29033,45772
648542,29042,45588
648552,29038,45893
648563,29021,45704
648573,29005,45904
648583,29004,45704
648593,28990,45940
648603,28974,45960
648613,28993,45932
648623,28989,45448
648633,29000,45728
648643,28988,46140
648653,29005,46144
648663,29008,46272
648673,29008,46180
648683,29005,46198
648693,29012,46356
648703,29004,46488
648713,29016,46529
648723,28980,46500
648733,28944,46688
648743,28913,46564
648753,28900,46836
648762,28896,46440
648772,28864,46968
648782,28852,46788
648792,28848,47016
648802,28860,46928
648812,28948,46461
648822,29068,47016
648832,29264,47044
648842,29584,47264
648852,30002,47040
648862,30408,47152
648875,30796,47050
648885,31164,47244
648895,31484,46968
648905,31740,47036
648915,31969,46456
648925,32088,47112
648935,32176,47104
648945,32212,46904
648955,32196,46728
648965,32124,46944
648976,32036,46816
648986,31946,46600
648996,31858,46690
649006,31744,46468
649016,31670,46492
649026,31512,46137
649036,31352,46323
649046,31201,46120
649056,31076,46064
649066,30921,46108
649077,30816,45985
649087,30736,45832
649097,30672,45824
649107,30616,46064
649117,30622,45976
649127,30592,45912
649137,30600,45304
649147,30608,45904
649157,30624,45944
649167,30624,45368
649169,30612,45728
649179,30605,45882
649189,30600,45920
649199,30564,45880
649209,30544,46016
649219,30568,45816
649229,30493,45562
649239,30406,46076
649249,30352,46272
649259,30288,46380
649269,30216,46356
649280,30140,46312
649290,30064,46392
649300,29980,46616
649310,29928,46109
649320,29844,46589
649330,29778,46644
649340,29712,46673
649350,29660,46973
649360,29592,46820
649370,29528,47060
649380,29468,46346
649401,29412,47140
649411,29372,47124
649421,29360,46976
649431,29304,47008
649441,29288,47040
649451,29293,47242
649461,29292,47048
649471,29276,47172
649481,29268,47060
649491,29253,47233
649501,29240,46980
649511,29224,47140
649521,29240,47168
649531,29192,46952
649541,29184,46857
649551,29217,46872
649561,29169,46676
649571,29116,46804
649581,29052,46600
649591,29025,46532
649602,28994,46436
649612,28981,46152
649622,29004,46556
649632,28969,46288
649642,28964,46457
649652,28984,46440
649662,29029,46258
649672,29020,46120
649682,29033,46044
649692,29072,46064
649692,29149,46128
649702,29304,45960
649712,29585,45596
649722,29936,45624
649732,30331,46094
649742,30764,46196
649752,31250,45984
649762,31596,46224
649772,31893,46148
649782,32137,45984
649792,32304,45941
649803,32406,46304
649813,32488,45900
649823,32464,46328
649833,32409,45856
649843,32344,46376
649853,32248,46504
649863,32121,46584
649873,31984,46568
649883,32192,46464
649893,31950,46613
649903,31657,46808
649913,31409,46576
649923,31176,46440
649933,30986,46944
649943,30845,46740
649953,30712,46967
649963,30561,46864
649973,30430,46832
649983,30353,46884
649993,30272,47072
650006,30220,46954
650016,30192,46924
650026,30146,46904
650036,30120,46900
650046,30105,46980
650056,30104,46948
650066,30104,47021
650076,30112,46800
650086,30116,46896
650096,30124,46824
650126,30114,46688
650136,30100,46752
650146,30056,46548
650156,30020,46648
650166,30000,46468
650176,29985,46660
650186,29936,46352
650196,29889,46577
650206,29844,46456
650195,29805,46224
650205,29725,46356
650215,29676,46392
650225,29584,46334
650235,29500,45844
650245,29476,46165
650255,29421,46260
650265,29368,46200
650275,29304,46252
650285,29280,46104
650295,29254,46305
650305,29232,46376
650316,29248,45665
650326,29228,46212
650336,29230,45974
650346,29226,46448
650356,29228,46448
650366,29224,45817
650376,29192,46380
650386,29184,46472
650396,29160,46440
650406,29120,46400
650417,29111,46648
650427,29073,46152
650437,29048,46554
650447,29084,46512
650457,29104,46588
650467,29112,46780
650477,29117,46576
650487,29140,46752
650497,29145,46684
650507,29132,46096
650517,29136,46868
650527,29100,46680
650537,29132,46772
650547,29273,46792
650557,29512,46824
650567,29796,46712
650577,30154,46748
650587,30552,46788
650597,30968,46792
650607,31328,46800
650619,31656,46793
650629,31917,46696
650639,32108,46312
650649,32257,46650
650659,32346,46728
650669,32356,46232
650679,32313,46764
650689,32240,46678
650699,32112,46592
650709,31947,46596
650720,31764,46360
650730,31553,46880
650740,31340,46904
650750,31144,46720
650760,30960,46732
650770,30802,46808
650780,30642,46964
650790,30552,46948
650800,30501,46808
650810,30480,46864
650820,30484,46744
650832,30497,47020
650842,30520,46240
650852,30668,46977
650862,30760,46824
650872,30780,46881
650882,30796,46808
650892,30840,46840
650902,30896,46776
650912,30940,46764
650922,30996,46804
650924,31016,46688
650934,31022,46692
650944,31096,46721
650954,31064,46500
650964,31024,46648
650974,30968,46120
650984,30920,46698
650994,30876,46616
651004,30792,46680
651014,30708,46328
651024,30604,46456
651035,30524,46712
651045,30452,46690
651055,30384,46660
651065,30305,46592
651075,30236,46632
651085,30173,46656
651095,30124,46457
651105,30092,46512
651115,30052,46560
651125,29988,46316
651135,29952,46425
651145,29947,46344
651157,29952,46512
651167,29924,46336
651177,29924,45664
651187,29956,46052
651197,29856,45852
651207,29770,46072
651217,29668,45784
651227,29558,45909
651237,29470,45910
651247,29408,45805
651257,29372,45108
651275,29264,45688
651285,29217,45616
651295,29180,45568
651305,29224,45380
651315,29344,45488
651325,29616,45464
651335,29960,45344
651345,30380,44986
651355,30760,44896
651365,31113,44552
651368,31361,45008
651378,31514,44960
651388,31553,44940
651398,31552,45018
651408,31416,44836
651418,31169,44944
651428,30888,45220
651438,30666,45500
651448,30388,45274
651458,30096,45592
651468,29812,45900
651478,29532,46068
651489,29245,46156
651499,28957,45824
651509,28686,46668
651519,28388,46624
651529,28132,46873
651539,27876,47133
651549,27648,47532
651559,27434,47517
651569,27232,47976
651579,27060,47802
651589,26960,48276
651601,26883,48368
651611,26832,48360
651621,26788,48392
651631,26757,48450
651641,26780,48648
651651,26820,48688
651661,26916,48920
651671,27008,48944
651681,27106,49104
651691,27201,48937
651702,27292,49068
651712,27372,49425
651722,27432,49288
651732,27488,49720
651742,27507,49588
651752,27533,49760
651762,27537,50164
651772,27512,50293
651782,27500,50420
651792,27486,50276
651801,27522,50680
651811,27548,50660
651821,27456,50588
651831,27317,50932
651841,27168,51013
651851,26992,50912
651861,26773,51048
651871,26548,50800
651881,26311,50772
651891,26095,50797
651894,25944,50836
651904,25817,50704
651914,25720,50900
651924,25680,50838
651934,25664,50600
651944,25648,50380
651954,25658,50360
651964,25736,50332
651974,25852,50264
651984,26112,50096
651994,26536,49985
652005,27064,50176
652015,27652,49820
652025,28296,49718
652035,28956,49728
652045,29599,49608
652055,30205,49484
652065,30740,49644
652075,31196,49413
652085,31616,49597
652095,31998,49680
652105,32287,49620
652116,32498,49440
652126,32660,49760
652136,32772,49480
652146,32828,49556
652156,32880,49616
652166,32898,49480
652176,32860,49728
652186,32816,49484
652196,32780,49491
652206,32752,49736
652216,32680,49656
652226,32602,49572
652236,32533,49753
652246,32476,49816
652256,32412,50080
652266,32356,50096
652276,32276,50366
652286,32176,50408
652296,32116,50584
652306,32012,50918
652318,31834,50920
652328,31649,51180
652338,31488,51224
652348,31392,51196
652358,31344,51348
652368,31312,51396
652378,31270,51508
652388,31232,51597
652398,31240,51488
652408,31234,51744
652419,31212,51476
652429,31200,51754
652439,31192,51648
652449,31161,51600
652459,31124,51448
652469,31067,51732
652479,30988,51652
652489,30885,51436
652499,30813,51707
652509,30747,51460
652519,30676,51372
652529,30608,51326
652539,30548,51568
652549,30521,51288
652559,30467,51212
652569,30424,51416
652579,30392,51113
652589,30360,51376
652599,30348,51076
652609,30344,51076
652619,30364,51308
652620,30482,51244
652630,30732,50996
652640,31096,51032
652650,31538,50968
652660,32032,50784
652670,32520,50400
652680,32976,50436
652690,33417,50232
652700,33820,50168
652710,34120,50176
652720,34344,50384
652751,34540,50136
652761,34656,50148
652771,34724,50116
652781,34737,50388
652791,34680,50256
652801,34548,50196
652811,34377,50341
652821,34144,50276
652812,33808,50268
652822,33412,50348
652832,32968,50392
652842,32528,50368
652852,32104,50188
652862,31728,50423
652872,31410,50452
652882,31157,50332
652892,31001,50213
652902,30920,50021
652912,30889,50344
652922,30908,50564
652932,30964,50496
652942,31030,50348
652952,31089,50417
652962,31208,50268
652972,31280,50056
652982,31404,49960
652992,31538,49496
653002,31680,49232
653012,31804,49080
653022,31867,48893
653032,31705,48562
653042,31292,48168
653052,30704,47696
653062,30092,47152
653072,29472,46344
653082,28968,46704
653092,28520,47017
653102,28140,47036
653112,27784,47124
653122,27440,47170
653132,27120,47596
653142,26832,47813
653163,26556,47985
653173,26220,47988
653183,25777,47736
653193,25608,47761
653203,25454,47384
653213,25364,47320
653223,25381,46844
653233,25428,45912
653243,25557,45792
653254,25770,45644
653264,26080,45512
653274,26472,45632
653284,26992,45552
653294,27684,45368
653304,28604,45584
653314,29685,45328
653324,30688,45122
653334,31720,44988
653344,32653,44872
653354,33488,44788
653355,34293,44748
653365,34916,44368
653375,35256,44172
653385,35385,43908
653395,35253,43664
653405,34996,43380
653415,34681,43540
653425,34244,43388
653435,33850,43184
653445,33500,43232
653455,33188,43300
653465,32852,43417
653475,32588,43320
653485,32392,43898
653495,32300,44284
653505,32274,44516
653515,32332,44576
653525,32400,44600
653535,32492,44440
653545,32616,44804
653555,32860,45241
653565,33104,45752
653577,33504,46468
653587,33908,47072
653597,34377,47720
653607,34768,48272
653617,35120,48352
653627,35336,48683
653637,35496,48852
653647,35572,48144
653657,35608,48720
653667,35576,48416
653677,35528,48152
653687,35264,48008
653697,35075,47284
653707,34896,47312
653717,34892,47848
653727,34908,47516
653737,35051,47336
653747,35168,47136
653757,35272,46708
653767,35308,45968
653777,35408,45088
653792,35440,44417
653802,35496,43786
653812,35479,43336
653822,35516,43040
653832,35480,43012
653842,35516,43228
653852,35536,43624
653862,35616,43992
653872,35604,43984
653882,35654,43996
653882,35668,44268
653892,35740,44896
653902,35745,45648
653912,35824,46608
653922,35836,48176
653932,35936,50541
653942,36064,52052
653952,36332,52424
653962,36642,52816
653972,37116,53153
653982,37636,52824
653994,38264,52808
654004,38834,52508
654014,39464,52620
654024,39956,52444
654034,40408,52378
654044,40808,52296
654054,41168,52800
654064,41367,53044
654074,41552,53492
654084,41636,53620
654104,41692,53464
654114,41676,53392
654124,41672,53336
654134,41608,53144
654144,41584,53160
654154,41484,52948
654164,41405,52392
654174,41256,52101
654184,41136,51904
654185,40969,51716
654195,40848,51248
654205,40690,50796
654215,40608,50144
654225,40469,49724
654235,40396,49144
654245,40301,48904
654255,40272,48392
654265,40256,47785
654275,40284,47336
654285,40268,46944
654295,40304,46745
654305,40264,46476
654315,40220,46064
654325,40116,45892
654335,40036,45794
654345,39860,45512
654355,39708,45240
654365,39492,44689
654375,39316,44000
654385,39172,43852
654396,38978,45172
654406,38748,45250
654416,38570,46322
654426,38362,47290
654436,38186,47865
654446,37984,48180
654456,37788,48444
654466,37562,48512
654476,37356,48700
654486,37120,48400
654496,36944,48552
654508,36784,48740
654518,36650,47418
654528,36520,47440
654538,36416,46764
654548,36308,46864
654558,36252,46992
654568,36172,47116
654578,36116,47176
654588,36028,46716
654598,35958,47705
