UnityTS,Heart,Light
63779525799626,33352,50404
63779525799636,33288,50488
63779525799646,33244,50668
63779525799656,33204,50432
63779525799666,33176,50648
63779525799676,33156,50555
63779525799686,33152,50638
63779525799696,33160,50668
63779525799706,33183,50672
63779525799716,33198,50648
63779525799727,33220,50656
63779525799737,33228,50640
63779525799747,33237,50412
63779525799757,33225,50468
63779525799767,33224,50376
63779525799777,33200,50384
63779525799787,33180,50430
63779525799797,33144,50404
63779525799807,33116,50388
63779525799817,33088,50484
63779525799824,33048,50652
63779525799834,33009,50492
63779525799844,32990,50660
63779525799854,32949,50361
63779525799864,32928,50514
63779525799874,32885,50385
63779525799884,32868,50452
63779525799894,32828,50388
63779525799904,32812,50641
63779525799914,32796,50416
63779525799924,32772,50400
63779525799928,32748,50440
63779525799938,32742,50539
63779525799948,32730,50556
63779525799958,32729,50390
63779525799968,32734,50500
63779525799978,32729,50408
63779525799988,32716,50584
63779525799998,32720,50476
63779525800008,32716,50376
63779525800018,32708,50378
63779525800028,32696,50576
63779525800040,32692,50620
63779525800050,32688,50386
63779525800060,32680,50644
63779525800070,32672,50652
63779525800080,32681,50366
63779525800090,32666,50368
63779525800100,32661,50376
63779525800110,32650,50425
63779525800120,32641,50376
63779525800130,32631,50508
63779525800140,32624,50360
63779525800150,32616,50356
63779525800160,32616,50640
63779525800170,32602,50488
63779525800180,32608,50656
63779525800190,32589,50488
63779525800200,32588,50394
63779525800210,32592,50384
63779525800220,32596,50396
63779525800230,32586,50456
63779525800240,32572,50356
63779525800251,32544,50444
63779525800261,32528,50357
63779525800271,32552,50556
63779525800281,32612,50484
63779525800291,32746,50488
63779525800301,32960,50626
63779525800311,33196,50612
63779525800321,33477,50404
63779525800331,33748,50356
63779525800341,34004,50624
63779525800353,34204,50504
63779525800363,34328,50588
63779525800373,34369,50400
63779525800383,34336,50368
63779525800393,34232,50400
63779525800403,34096,50332
63779525800413,33940,50592
63779525800423,33836,50464
63779525800433,33736,50608
63779525800443,33620,50348
63779525800453,33496,50316
63779525800463,33364,50527
63779525800473,33236,50609
63779525800483,33136,50596
63779525800493,33025,50337
63779525800503,32960,50568
63779525800513,32913,50576
63779525800523,32902,50432
63779525800533,32924,50352
63779525800543,32960,50360
63779525800553,33001,50280
63779525800564,33052,50320
63779525800574,33102,50504
63779525800584,33172,50568
63779525800594,33231,50264
63779525800604,33280,50376
63779525800614,33316,50492
63779525800624,33360,50529
63779525800634,33384,50277
63779525800644,33402,50392
63779525800654,33404,50502
63779525800666,33408,50436
63779525800676,33404,50357
63779525800686,33392,50480
63779525800696,33392,50261
63779525800706,33380,50208
63779525800716,33360,50278
63779525800726,33332,50264
63779525800736,33298,50200
63779525800746,33288,50380
63779525800756,33256,50164
63779525800766,33228,50184
63779525800767,33208,50265
63779525800777,33200,50176
63779525800787,33170,50256
63779525800797,33164,50256
63779525800807,33144,50165
63779525800817,33140,50339
63779525800827,33128,50325
63779525800837,33130,50172
63779525800847,33124,50184
63779525800857,33114,50085
63779525800867,33112,50132
63779525800885,33100,50052
63779525800895,33100,50048
63779525800905,33096,50282
63779525800915,33072,50232
63779525800925,33066,50041
63779525800935,33036,50100
63779525800945,33020,50196
63779525800955,33004,49968
63779525800965,32981,49944
63779525800975,32962,50204
63779525800986,32948,50006
63779525800996,32920,50052
63779525801006,32909,49888
63779525801016,32888,49908
63779525801026,32868,49860
63779525801036,32852,49881
63779525801046,32832,49860
63779525801056,32824,49868
63779525801066,32792,49876
63779525801076,32774,49944
63779525801085,32740,50072
63779525801095,32720,49820
63779525801105,32700,49852
63779525801115,32672,49856
63779525801125,32652,49865
63779525801135,32644,50092
63779525801145,32620,49992
63779525801155,32584,50080
63779525801165,32576,49912
63779525801175,32547,49956
63779525801179,32568,50056
63779525801189,32644,49980
63779525801199,32800,49968
63779525801209,33018,49956
63779525801219,33288,50064
63779525801229,33552,50024
63779525801239,33818,50093
63779525801249,34024,50278
63779525801259,34196,50208
63779525801269,34290,50324
63779525801279,34360,49687
63779525801292,34364,50380
63779525801302,34344,50408
63779525801312,34268,50204
63779525801322,34194,50364
63779525801332,34124,50220
63779525801342,34068,50460
63779525801352,34012,50452
63779525801362,33972,50601
63779525801372,33936,50628
63779525801382,33908,50536
63779525801403,33880,50744
63779525801413,33835,50528
63779525801423,33788,50740
63779525801433,33745,50376
63779525801443,33713,50829
63779525801453,33684,50896
63779525801463,33654,50904
63779525801473,33640,50960
63779525801483,33629,50986
63779525801493,33620,50768
63779525801492,33600,51055
63779525801502,33592,51028
63779525801512,33556,50832
63779525801522,33552,50864
63779525801532,33544,50920
63779525801542,33532,51204
63779525801552,33533,51072
63779525801562,33506,51008
63779525801572,33492,51020
63779525801582,33480,51344
63779525801592,33458,51360
63779525801614,33417,51264
63779525801624,33433,51224
63779525801634,33476,51408
63779525801644,33496,51144
63779525801654,33484,51424
63779525801664,33464,51200
63779525801674,33428,51445
63779525801684,33404,51328
63779525801694,33388,51238
63779525801704,33343,51216
63779525801705,33289,51360
63779525801715,33232,51376
63779525801725,33214,51505
63779525801735,33186,51424
63779525801745,33144,51360
63779525801755,33144,51208
63779525801765,33140,51184
63779525801775,33128,51208
63779525801785,33140,51400
63779525801795,33124,51221
63779525801805,33104,51332
63779525801816,33058,51242
63779525801826,33041,51408
63779525801836,33036,51324
63779525801846,33004,51296
63779525801856,32992,51080
63779525801866,32992,51140
63779525801876,32992,51200
63779525801886,33020,51312
63779525801896,33034,51336
63779525801906,33033,51324
63779525801917,33009,51044
63779525801927,32992,51069
63779525801937,32964,51152
63779525801947,32932,51312
63779525801957,32900,50856
63779525801967,32876,51056
63779525801977,32828,51232
63779525801987,32794,51024
63779525801997,32756,51173
63779525802007,32744,51076
63779525802017,32700,50933
63779525802028,32688,51104
63779525802038,32672,50936
63779525802048,32649,51152
63779525802058,32644,50840
63779525802068,32624,51085
63779525802078,32616,50984
63779525802088,32636,50720
63779525802098,32696,50820
63779525802108,32810,50848
63779525802118,32989,50836
63779525802117,33236,50808
63779525802127,33492,50717
63779525802137,33768,50448
63779525802147,33992,50680
63779525802157,34178,50656
63779525802167,34304,50576
63779525802177,34388,50480
63779525802187,34424,50508
63779525802197,34412,50369
63779525802207,34376,50544
63779525802217,34320,50274
63779525802227,34244,50400
63779525802248,34162,50473
63779525802258,34096,50244
63779525802268,34018,50396
63779525802278,33936,50233
63779525802288,33852,50212
63779525802298,33778,50396
63779525802308,33704,50492
63779525802318,33620,50492
63779525802328,33560,50208
63779525802329,33513,50472
63779525802339,33476,50232
63779525802349,33452,50348
63779525802359,33440,50192
63779525802369,33424,50344
63779525802379,33436,50388
63779525802389,33448,50396
63779525802399,33488,50376
63779525802409,33496,50172
63779525802419,33532,50384
63779525802429,33552,49957
63779525802460,33584,50428
63779525802470,33576,50188
63779525802480,33578,50408
63779525802490,33545,50156
63779525802500,33540,50292
63779525802510,33512,50230
63779525802520,33488,50412
63779525802530,33451,49936
63779525802520,33417,50134
63779525802530,33384,50352
63779525802540,33340,50100
63779525802550,33296,50324
63779525802560,33264,50380
63779525802570,33236,50261
63779525802580,33226,50352
63779525802590,33197,50380
63779525802600,33180,50252
63779525802610,33148,50166
63779525802620,33134,49784
63779525802630,33112,50316
63779525802641,33099,50304
63779525802651,33090,50292
63779525802661,33076,50062
63779525802671,33050,50248
63779525802681,33036,50084
63779525802691,33020,50293
63779525802701,33000,49736
63779525802711,32971,50060
63779525802721,32952,50025
63779525802731,32932,50144
63779525802742,32932,50268
63779525802752,32925,50236
63779525802762,32932,50296
63779525802772,32934,50192
63779525802782,32948,50092
63779525802792,32948,50180
63779525802802,32946,50079
63779525802812,32936,49652
63779525802822,32936,49996
63779525802832,32916,50036
63779525802852,32913,50256
63779525802862,32903,50288
63779525802872,32892,50005
63779525802882,32871,50112
63779525802892,32884,50064
63779525802902,32873,50209
63779525802912,32868,49964
63779525802922,32840,50164
63779525802932,32816,50079
63779525802933,32792,50128
63779525802943,32784,49913
63779525802953,32801,50096
63779525802963,32841,50116
63779525802973,32936,49996
63779525802983,33121,49833
63779525802993,33352,49536
63779525803003,33596,50092
63779525803013,33828,49781
63779525803023,34032,50016
63779525803033,34200,50060
63779525803042,34320,49769
63779525803052,34400,49624
63779525803062,34413,50012
63779525803072,34408,50020
63779525803082,34352,49716
63779525803092,34292,49996
63779525803102,34220,49896
63779525803112,34125,49716
63779525803122,34034,49676
63779525803132,33936,49704
63779525803145,33844,49786
63779525803155,33749,49864
63779525803165,33660,49876
63779525803175,33564,49658
63779525803185,33504,49584
63779525803195,33444,49695
63779525803205,33396,49788
63779525803215,33344,49900
63779525803225,33312,49696
63779525803235,33304,49848
63779525803245,33313,49893
63779525803255,33320,49688
63779525803265,33330,49988
63779525803275,33349,49728
63779525803285,33376,49992
63779525803295,33402,49976
63779525803305,33420,49876
63779525803315,33418,50024
63779525803325,33412,49768
63779525803335,33400,49780
63779525803345,33396,50040
63779525803355,33377,49828
63779525803365,33348,49844
63779525803375,33312,49824
63779525803385,33306,49864
63779525803395,33280,49872
63779525803405,33272,49976
63779525803415,33241,49964
63779525803425,33216,50063
63779525803435,33192,50245
63779525803456,33184,50332
63779525803466,33157,50292
63779525803476,33152,50112
63779525803486,33134,50397
63779525803496,33132,50112
63779525803506,33128,50328
63779525803516,33136,50280
63779525803526,33112,50263
63779525803536,33124,49892
63779525803527,33113,50488
63779525803537,33113,50484
63779525803547,33120,50508
63779525803557,33109,50488
63779525803567,33116,50525
63779525803577,33104,50312
63779525803587,33112,50544
63779525803597,33108,50448
63779525803607,33090,50419
63779525803617,33097,50588
63779525803627,33092,50328
63779525803637,33092,50588
63779525803658,33084,50328
63779525803668,33080,50376
63779525803678,33059,50624
63779525803688,33056,50393
63779525803698,33052,50656
63779525803708,33042,50552
63779525803718,33016,50456
63779525803728,33004,50626
63779525803738,32992,50648
63779525803748,32992,50612
63779525803749,32990,50408
63779525803759,32986,50428
63779525803769,32952,50592
63779525803779,32948,50720
63779525803789,32924,50577
63779525803799,32924,50492
63779525803809,32916,50488
63779525803819,32956,50512
63779525803829,33040,50540
63779525803839,33228,50520
63779525803849,33456,50600
63779525803859,33704,50861
63779525803869,33948,50844
63779525803879,34152,50780
63779525803889,34324,50868
63779525803899,34448,50896
63779525803909,34504,50932
63779525803919,34557,50726
63779525803929,34552,50664
63779525803939,34540,50504
63779525803949,34496,50964
63779525803959,34428,50892
63779525803970,34332,50968
63779525803980,34242,50900
63779525803990,34148,51036
63779525804000,34044,50812
63779525804010,33937,50944
63779525804020,33843,51086
63779525804030,33737,50928
63779525804040,33644,51092
63779525804050,33568,50952
63779525804060,33500,51188
63779525804070,33442,50920
63779525804080,33422,50976
63779525804090,33394,51232
63779525804100,33408,51232
63779525804110,33420,50976
63779525804120,33450,51032
63779525804130,33488,51024
63779525804140,33524,51000
63779525804150,33565,50964
63779525804160,33576,51104
63779525804171,33592,50980
63779525804181,33608,51136
63779525804191,33600,50961
63779525804201,33608,51196
63779525804211,33584,51088
63779525804221,33584,51185
63779525804231,33560,51156
63779525804241,33532,51040
63779525804251,33512,51136
63779525804261,33480,50836
63779525804271,33449,50898
63779525804281,33436,50772
63779525804291,33400,50764
63779525804301,33392,50744
63779525804311,33370,50908
63779525804321,33364,50952
63779525804331,33353,50680
63779525804341,33344,50728
63779525804351,33332,50908
63779525804361,33344,50868
63779525804372,33333,50624
63779525804382,33356,50960
63779525804392,33360,50924
63779525804402,33369,50936
63779525804412,33360,50928
63779525804422,33354,50804
63779525804432,33352,50644
63779525804442,33344,50704
63779525804452,33330,50856
63779525804462,33322,50744
63779525804472,33286,51020
63779525804482,33274,51084
63779525804492,33261,51104
63779525804502,33256,50844
63779525804512,33232,50952
63779525804522,33224,51192
63779525804532,33210,51112
63779525804542,33224,50908
63779525804552,33224,51201
63779525804562,33232,51100
63779525804572,33228,51177
63779525804582,33248,51012
63779525804593,33252,50944
63779525804603,33250,50912
63779525804613,33236,51072
63779525804623,33216,51040
63779525804633,33184,51044
63779525804643,33152,51140
63779525804653,33097,50996
63779525804663,33144,51080
63779525804673,33249,51044
63779525804683,33417,51208
63779525804695,33622,51024
63779525804705,33876,51068
63779525804715,34080,51036
63779525804725,34272,51068
63779525804735,34424,51261
63779525804745,34532,51068
63779525804755,34580,51076
63779525804765,34608,51040
63779525804775,34592,51332
63779525804785,34556,51160
63779525804795,34492,51172
63779525804805,34420,51389
63779525804815,34330,51360
63779525804825,34248,51240
63779525804835,34134,51484
63779525804845,34028,51465
63779525804855,33928,51208
63779525804865,33812,51228
63779525804875,33704,51488
63779525804885,33616,51512
63779525804898,33528,51292
63779525804908,33464,51400
63779525804918,33404,51092
63779525804928,33385,51548
63779525804938,33376,51400
63779525804948,33376,51545
63779525804958,33404,51320
63779525804968,33425,51255
63779525804978,33440,51268
63779525804988,33480,51464
63779525805011,33504,51370
63779525805021,33516,51424
63779525805031,33514,51400
63779525805041,33516,51184
63779525805051,33504,51224
63779525805061,33492,51148
63779525805071,33488,51232
63779525805081,33486,51264
63779525805091,33465,51200
63779525805081,33460,51264
63779525805091,33436,51276
63779525805101,33420,51080
63779525805111,33388,50724
63779525805121,33376,51360
63779525805131,33370,51212
63779525805141,33356,51104
63779525805151,33332,51052
63779525805161,33304,51039
63779525805171,33277,51268
63779525805181,33248,51040
63779525805191,33206,51357
63779525805202,33184,51354
63779525805212,33148,51370
63779525805222,33136,51081
63779525805232,33132,51110
63779525805242,33136,51348
63779525805252,33141,51392
63779525805262,33168,51096
63779525805272,33187,51220
63779525805282,33213,51076
63779525805292,33224,51098
63779525805302,33284,51072
63779525805312,33328,51009
63779525805322,33372,51128
63779525805332,33412,51032
63779525805342,33456,51081
63779525805352,33473,51088
63779525805362,33496,51252
63779525805372,33496,51264
63779525805382,33488,51156
63779525805392,33472,50968
63779525805402,33452,51012
63779525805412,33420,51100
63779525805423,33408,51093
63779525805433,33413,51076
63779525805443,33472,50785
63779525805453,33594,50720
63779525805463,33769,50845
63779525805473,33976,50672
63779525805483,34205,50944
63779525805493,34418,50764
63779525805503,34624,50684
63779525805513,34760,50792
63779525805525,34853,50632
63779525805535,34912,50640
63779525805545,34940,50701
63779525805555,34912,50645
63779525805565,34874,50648
63779525805575,34796,50716
63779525805585,34717,50960
63779525805595,34628,50936
63779525805605,34532,50894
63779525805615,34436,50788
63779525805625,34336,50748
63779525805645,34232,50736
63779525805655,34145,51040
63779525805665,34037,51056
63779525805675,33949,51040
63779525805685,33868,50832
63779525805695,33816,50745
63779525805705,33764,50996
63779525805715,33741,50880
63779525805725,33712,51040
63779525805727,33704,50792
63779525805737,33706,50922
63779525805747,33720,50808
63779525805757,33716,50808
63779525805767,33740,50908
63779525805777,33736,50840
63779525805787,33716,50972
63779525805797,33708,50912
63779525805807,33696,50880
63779525805817,33668,50892
63779525805827,33656,51100
63779525805836,33624,50904
63779525805846,33596,50888
63779525805856,33552,50893
63779525805866,33524,50896
63779525805876,33477,50904
63779525805886,33450,51160
63779525805896,33411,51128
63779525805906,33368,51032
63779525805916,33318,51168
63779525805926,33297,51169
63779525805937,33264,51200
63779525805947,33244,50933
63779525805957,33204,50656
63779525805967,33184,51140
63779525805977,33156,51144
63779525805987,33136,51092
63779525805997,33116,51060
63779525806007,33116,51116
63779525806017,33106,50984
63779525806027,33088,51112
63779525806037,33088,50984
63779525806047,33084,51264
63779525806057,33080,51252
63779525806067,33080,50988
63779525806077,33080,51077
63779525806087,33088,51164
63779525806097,33092,51172
63779525806107,33082,51052
63779525806117,33080,51116
63779525806127,33080,51016
63779525806128,33117,50920
63779525806138,33181,51140
63779525806148,33296,51016
63779525806158,33460,51084
63779525806168,33653,51204
63779525806178,33888,51128
63779525806188,34118,50956
63779525806198,34324,51156
63779525806208,34480,50992
63779525806218,34592,51047
63779525806228,34660,50816
63779525806249,34696,50628
63779525806259,34684,51029
63779525806269,34656,50904
63779525806279,34592,50884
63779525806289,34540,51044
63779525806299,34444,51132
63779525806309,34364,50912
63779525806319,34268,50836
63779525806329,34188,51032
63779525806340,34100,50880
63779525806350,34032,50944
63779525806360,33935,51088
63779525806370,33876,51084
63779525806380,33808,50888
63779525806390,33760,50808
63779525806400,33726,50824
63779525806410,33704,51047
63779525806420,33668,50792
63779525806430,33669,50952
63779525806440,33688,50796
63779525806450,33709,51000
63779525806460,33728,51072
63779525806470,33764,50965
63779525806480,33778,51076
63779525806490,33795,50961
63779525806500,33812,50852
63779525806510,33824,50973
63779525806520,33810,50830
63779525806530,33816,50836
63779525806540,33808,50781
63779525806541,33794,50824
63779525806551,33768,50786
63779525806561,33750,50944
63779525806571,33712,50888
63779525806581,33704,51036
63779525806591,33670,51004
63779525806601,33657,50808
63779525806611,33606,50869
63779525806621,33576,51060
63779525806631,33556,50784
63779525806641,33528,50744
63779525806652,33500,50968
63779525806662,33476,50752
63779525806672,33434,50960
63779525806682,33416,50544
63779525806692,33388,50808
63779525806702,33371,50868
63779525806712,33336,51040
63779525806722,33349,50780
63779525806732,33336,51029
63779525806742,33313,51044
63779525806753,33280,50756
63779525806763,33249,51048
63779525806773,33232,50760
63779525806783,33260,50956
63779525806793,33297,50741
63779525806803,33404,50770
63779525806813,33560,50796
63779525806823,33772,50868
63779525806833,33996,50718
63779525806843,34232,50848
63779525806873,34436,50856
63779525806883,34604,50764
63779525806893,34728,50908
63779525806903,34809,50784
63779525806913,34844,50893
63779525806923,34832,51020
63779525806933,34800,51012
63779525806943,34752,50724
63779525806953,34696,50873
63779525806944,34640,51004
63779525806954,34562,51000
63779525806964,34480,50688
63779525806974,34412,50936
63779525806984,34336,50984
63779525806994,34249,50820
63779525807004,34176,50808
63779525807014,34104,50980
63779525807024,34036,50696
63779525807034,33980,50792
63779525807044,33948,50705
63779525807054,33916,50858
63779525807064,33904,50968
63779525807074,33892,50700
63779525807084,33905,50852
63779525807094,33906,50804
63779525807104,33913,50816
63779525807114,33912,50792
63779525807124,33924,50792
63779525807134,33913,50644
63779525807144,33916,50688
63779525807154,33891,50796
63779525807174,33876,50624
63779525807184,33836,50660
63779525807194,33818,50832
63779525807204,33772,50664
63779525807214,33744,50836
63779525807224,33700,50573
63779525807234,33664,50548
63779525807244,33608,50608
63779525807254,33568,50668
63779525807255,33513,50818
63779525807265,33476,50816
63779525807275,33432,50832
63779525807285,33408,50816
63779525807295,33352,50768
63779525807305,33312,50584
63779525807315,33276,50520
63779525807325,33246,50832
63779525807335,33212,50576
63779525807345,33192,50793
63779525807355,33160,50760
63779525807367,33148,50304
63779525807377,33136,50612
63779525807387,33136,50792
63779525807397,33121,50504
63779525807407,33106,50628
63779525807417,33074,50508
63779525807427,33076,50640
63779525807437,33104,50648
63779525807447,33200,50820
63779525807457,33364,50536
63779525807468,33580,50544
63779525807478,33812,50792
63779525807488,34074,50824
63779525807498,34312,50538
63779525807508,34490,50812
63779525807518,34641,50784
63779525807528,34750,50660
63779525807538,34800,50804
63779525807548,34806,50756
63779525807558,34776,50580
63779525807568,34716,50508
63779525807578,34644,50516
63779525807588,34564,50800
63779525807598,34480,50584
63779525807608,34392,50520
63779525807618,34304,50536
63779525807628,34225,50796
63779525807638,34133,50176
63779525807648,34061,50760
63779525807658,33984,50800
63779525807668,33920,50812
63779525807679,33868,50808
63779525807689,33848,50588
63779525807699,33832,50552
63779525807709,33832,50592
63779525807719,33840,50541
63779525807729,33864,50728
63779525807739,33888,50688
63779525807749,33928,50605
63779525807759,33949,50664
63779525807769,33980,50620
63779525807779,34009,50760
63779525807791,34032,50672
63779525807801,34036,50831
63779525807811,34060,50556
63779525807821,34048,50812
63779525807831,34057,50692
63779525807841,34036,50580
63779525807851,34016,50616
63779525807861,33996,50568
63779525807871,33980,50584
63779525807881,33960,50828
63779525807881,33952,50833
63779525807891,33934,50617
63779525807901,33900,50568
63779525807911,33872,50545
63779525807921,33852,50852
63779525807931,33833,50680
63779525807941,33812,50788
63779525807951,33792,50668
63779525807961,33780,50548
63779525807971,33760,50768
63779525807981,33749,50776
63779525807993,33736,50788
63779525808003,33733,50836
63779525808013,33728,50628
63779525808023,33716,50636
63779525808033,33708,50844
63779525808043,33708,50548
63779525808053,33688,50728
63779525808063,33680,50552
63779525808073,33684,50852
63779525808083,33729,50592
63779525808094,33833,50648
63779525808104,34017,50860
63779525808114,34226,50856
63779525808124,34478,50840
63779525808134,34712,50796
63779525808144,34920,50640
63779525808154,35072,50816
63779525808164,35184,50584
63779525808174,35236,50796
63779525808184,35252,50684
63779525808214,35209,50732
63779525808224,35133,50696
63779525808234,35048,50832
63779525808244,34940,50776
63779525808254,34840,50920
63779525808264,34740,50669
63779525808274,34628,50936
63779525808284,34508,50668
63779525808275,34394,50696
63779525808285,34296,50888
63779525808295,34204,50740
63779525808305,34128,50761
63779525808315,34048,50981
63779525808325,33992,50944
63779525808335,33934,50760
63779525808345,33912,50466
63779525808355,33866,50805
63779525808365,33860,50984
63779525808375,33848,50800
63779525808385,33852,50968
63779525808396,33852,50985
63779525808406,33857,50672
63779525808416,33841,50656
63779525808426,33840,50656
63779525808436,33813,50612
63779525808446,33800,50892
63779525808456,33732,50596
63779525808466,33644,50616
63779525808476,33512,50604
63779525808486,33362,50845
63779525808496,33158,50592
63779525808506,32956,50868
63779525808516,32768,50616
63779525808526,32616,50656
63779525808536,32533,50764
63779525808546,32512,50752
63779525808556,32469,50636
63779525808566,32428,50732
63779525808576,32396,50808
63779525808586,32392,50552
63779525808597,32376,50720
63779525808607,32378,50650
63779525808617,32384,50812
63779525808627,32426,50561
63779525808637,32484,50672
63779525808647,32556,50776
63779525808657,32617,50604
63779525808667,32668,50624
63779525808677,32700,50752
63779525808687,32748,50696
63779525808687,32785,50552
63779525808697,32816,50852
63779525808707,32840,50576
63779525808717,32868,50560
63779525808727,32896,50532
63779525808737,32940,50292
63779525808747,33022,50544
63779525808757,33165,50584
63779525808767,33369,50536
63779525808777,33634,50816
63779525808787,33908,50520
63779525808809,34200,50588
63779525808819,34458,50608
63779525808829,34706,50528
63779525808839,34912,50772
63779525808849,35077,50580
63779525808859,35208,50536
63779525808869,35293,50745
63779525808879,35340,50704
63779525808889,35377,50717
63779525808898,35364,50625
63779525808908,35298,50816
63779525808918,35202,50572
63779525808928,35124,50540
63779525808938,35034,50812
63779525808948,34944,50532
63779525808958,34820,50652
63779525808968,34740,50636
63779525808978,34648,50524
63779525808988,34589,50560
63779525808999,34532,50688
63779525809009,34480,50628
63779525809019,34456,50572
63779525809029,34440,50844
63779525809039,34432,50824
63779525809049,34440,50844
63779525809059,34448,50612
63779525809069,34450,50594
63779525809079,34456,50648
63779525809089,34460,50868
63779525809090,34442,50584
63779525809100,34424,50828
63779525809110,34400,50312
63779525809120,34373,50816
63779525809130,34332,50596
63779525809140,34292,50628
63779525809150,34241,50584
63779525809160,34200,50676
63779525809170,34137,50856
63779525809180,34092,50872
63779525809190,34032,50720
63779525809206,33992,50800
63779525809216,33922,50856
63779525809226,33856,50784
63779525809236,33776,50872
63779525809246,33729,50464
63779525809256,33656,50881
63779525809266,33617,50848
63779525809276,33560,50816
63779525809286,33512,50600
63779525809296,33466,50824
63779525809308,33448,50636
63779525809318,33400,50586
63779525809328,33376,50712
63779525809338,33344,50636
63779525809348,33316,50873
63779525809358,33272,50532
63779525809368,33256,50592
63779525809378,33232,50561
63779525809388,33220,50848
63779525809398,33196,50636
63779525809408,33180,50888
63779525809418,33136,50592
63779525809428,33108,50532
63779525809438,33080,50524
63779525809448,33112,50584
63779525809458,33171,50728
63779525809468,33313,50844
63779525809478,33485,50848
63779525809488,33729,50696
63779525809498,33984,50568
63779525809509,34216,50784
63779525809519,34416,50584
63779525809529,34572,50768
63779525809539,34672,50696
63779525809549,34724,50760
63779525809559,34724,50725
63779525809569,34692,50656
63779525809579,34633,50560
63779525809589,34560,50640
63779525809599,34488,50580
63779525809610,34409,50580
63779525809620,34308,50830
63779525809630,34204,50600
63779525809640,34104,50796
63779525809650,34016,50800
63779525809660,33913,50688
63779525809670,33832,50772
63779525809680,33756,50640
63779525809690,33712,50656
63779525809700,33668,50552
63779525809703,33656,50712
63779525809713,33644,50556
63779525809723,33649,50673
63779525809733,33660,50849
63779525809743,33692,50685
63779525809753,33706,50564
63779525809763,33748,50792
63779525809773,33760,50796
63779525809783,33772,50560
63779525809793,33776,50353
63779525809803,33756,50544
63779525809815,33740,50844
63779525809825,33692,50736
63779525809835,33640,50616
63779525809845,33578,50792
63779525809855,33500,50548
63779525809865,33434,50580
63779525809875,33368,50396
63779525809885,33304,50836
63779525809895,33228,50556
63779525809905,33164,50624
63779525809916,33092,50565
63779525809926,33036,50555
63779525809936,33002,50696
63779525809946,32972,50548
63779525809956,32936,50544
63779525809966,32904,50548
63779525809976,32873,50580
63779525809986,32848,50860
63779525809996,32837,50828
63779525810006,32831,50785
63779525810016,32812,50816
63779525810027,32802,50680
63779525810037,32798,50808
63779525810047,32816,50688
63779525810057,32800,50568
63779525810067,32810,50840
63779525810077,32808,50845
63779525810087,32820,50564
63779525810097,32820,50832
63779525810107,32816,50551
63779525810117,32800,50597
63779525810147,32792,50672
63779525810157,32812,50549
63779525810167,32864,50616
63779525810177,32968,50600
63779525810187,33148,50736
63779525810197,33360,50557
63779525810207,33616,50668
63779525810217,33852,50660
63779525810210,34076,50809
63779525810220,34248,50822
63779525810230,34376,50536
63779525810240,34458,50696
63779525810250,34512,50572
63779525810260,34484,50776
63779525810270,34432,50712
63779525810280,34360,50724
63779525810290,34294,50528
63779525810300,34208,50536
63779525810310,34120,50808
63779525810320,34024,50840
63779525810330,33931,50833
63779525810340,33840,50560
63779525810350,33752,50616
63779525810360,33656,50380
63779525810370,33564,50618
63779525810380,33498,50533
63779525810390,33445,50382
63779525810400,33392,50780
63779525810410,33352,50556
63779525810420,33332,50596
63779525810430,33320,50704
63779525810440,33320,50564
63779525810450,33332,50796
63779525810460,33345,50553
63779525810470,33360,50808
63779525810480,33360,50725
63779525810490,33377,50840
63779525810500,33360,50760
63779525810510,33348,50672
63779525810520,33320,50632
63779525810530,33268,50829
63779525810531,33194,50568
63779525810541,33128,50784
63779525810551,33048,50596
63779525810561,32978,50696
63779525810571,32908,50856
63779525810581,32852,50753
63779525810591,32792,50568
63779525810601,32751,50564
63779525810611,32696,50860
63779525810621,32665,50612
63779525810631,32620,50584
63779525810651,32596,50708
63779525810661,32554,50868
63779525810671,32532,50644
63779525810681,32500,50857
63779525810691,32513,50840
63779525810701,32512,50832
63779525810711,32522,50596
63779525810721,32537,50693
63779525810731,32560,50564
63779525810742,32593,50696
63779525810752,32621,50848
63779525810762,32640,50840
63779525810772,32676,50544
63779525810782,32692,50812
63779525810792,32720,50728
63779525810802,32712,50584
63779525810812,32730,50768
63779525810822,32744,50536
63779525810832,32768,50709
63779525810842,32768,50600
63779525810852,32760,50544
63779525810862,32736,50685
63779525810872,32728,50452
63779525810882,32757,50557
63779525810892,32852,50696
63779525810902,33011,50772
63779525810912,33232,50464
63779525810922,33476,50537
63779525810932,33736,50680
63779525810942,33968,50648
63779525810952,34168,50568
63779525810962,34317,50752
63779525810972,34428,50781
63779525810982,34474,50576
63779525810992,34496,50764
63779525811002,34441,50522
63779525811012,34376,50564
63779525811022,34292,50589
63779525811032,34200,50769
63779525811033,34100,50672
63779525811043,34008,50708
63779525811053,33916,50777
63779525811063,33812,50616
63779525811073,33708,50612
63779525811083,33631,50536
63779525811093,33544,50733
63779525811103,33490,50544
63779525811113,33440,50752
63779525811123,33408,50672
63779525811133,33388,50508
63779525811153,33384,50788
63779525811163,33361,50496
63779525811173,33380,50488
63779525811183,33388,50728
63779525811193,33400,50658
63779525811203,33409,50504
63779525811213,33428,50713
63779525811223,33432,50596
63779525811233,33424,50572
63779525811234,33408,50696
63779525811244,33393,50600
63779525811254,33368,50536
63779525811264,33344,50550
