OcutimeStamp,UnityTimeStamp,leftPor.x,leftPor.y,rightPor.x,rightPor.y,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,torsoPosition.x,torsoPosition.y,torsoPosition.z,torsoRotation.x,torsoRotation.y,torsoRotation.z,torsoRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valL,valR
13754427944,63778385200610,0.7345366,0.5481346,0.6121734,0.5112517,-14.85996,2.250001,-2.20764,-0.1353575,-0.8721074,0.1706023,-0.4381803,0,0,0,0,0,0,0,14.86152,-2.244793,2.175566,-0.1858423,-0.9819553,-0.03502198,-0.02861388,0.004738388,-0.02976633,0.03174623,0.005678131,-0.03438266,0.4774475,0.1211243,0.8702545,0.3470917,0.02658081,0.937439,True,True
13754436548,63778385200620,0.7309633,0.5462207,0.6159896,0.5156819,-14.85862,2.250518,-2.211501,-0.1344156,-0.8712751,0.1705226,-0.4401526,0,0,0,0,0,0,0,14.85995,-2.24542,2.180141,-0.1859185,-0.9819806,-0.03388872,-0.02880807,0.004841065,-0.02993074,0.03148489,0.005355606,-0.03278989,0.4713287,0.116745,0.8741913,0.3552399,0.03865051,0.93396,True,True
13754444521,63778385200632,0.7326039,0.53991,0.6245207,0.5153813,-14.85796,2.251615,-2.214529,-0.128501,-0.8706177,0.1724255,-0.4424724,0,0,0,0,0,0,0,14.85921,-2.24589,2.181465,-0.1857979,-0.9821977,-0.02769237,-0.02895045,0.005048233,-0.03030249,0.03144341,0.006402771,-0.03582651,0.4751129,0.1004944,0.8741608,0.3734741,0.03753662,0.9268646,True,True
13754452471,63778385200643,0.7354187,0.5360389,NaN,NaN,-14.85665,2.252975,-2.217546,-0.1227454,-0.870787,0.1752325,-0.4426708,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.189083,-0.9815457,-0.02856021,-0.02891518,0.005859894,-0.03254283,NaN,NaN,NaN,0.4805908,0.09033203,0.8722687,NaN,NaN,NaN,True,False
13754460561,63778385200643,0.753151,0.5139508,NaN,NaN,-14.85665,2.252975,-2.217546,-0.1227454,-0.870787,0.1752325,-0.4426708,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.189083,-0.9815457,-0.02856021,-0.02908412,0.005356552,-0.03019429,NaN,NaN,NaN,0.5129242,0.03303528,0.8577881,NaN,NaN,NaN,True,False
13754468951,63778385200655,0.6189089,0.5053726,NaN,NaN,-14.85562,2.254376,-2.221074,-0.1190222,-0.8704203,0.1777,-0.4434242,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.1899143,-0.9815021,-0.0242131,-0.0301987,0.002694717,-0.02613535,NaN,NaN,NaN,0.2353668,0.01287842,0.971817,NaN,NaN,NaN,True,False
13754476490,63778385200665,0.7975843,0.4348532,NaN,NaN,-14.85413,2.255796,-2.22472,-0.1140158,-0.8695179,0.1779406,-0.4464036,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.1889394,-0.9817995,-0.01928104,-0.03103569,0.001440933,-0.02538121,NaN,NaN,NaN,0.5748596,-0.1561584,0.8031921,NaN,NaN,NaN,True,False
13754484220,63778385200665,NaN,NaN,NaN,NaN,-14.85413,2.255796,-2.22472,-0.1140158,-0.8695179,0.1779406,-0.4464036,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.1889394,-0.9817995,-0.01928104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754492107,63778385200677,NaN,NaN,NaN,NaN,-14.85274,2.256777,-2.228319,-0.1099929,-0.8685466,0.1749542,-0.4504659,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.1858779,-0.9824363,-0.01638003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754499839,63778385200689,NaN,NaN,NaN,NaN,-14.85167,2.257708,-2.232081,-0.1067306,-0.8677918,0.1713093,-0.4540917,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.1824192,-0.9831135,-0.01453002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754508105,63778385200700,NaN,NaN,NaN,NaN,-14.85008,2.259358,-2.236166,-0.103005,-0.8661964,0.1679009,-0.4592419,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.1792426,-0.983733,-0.01189589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754516526,63778385200700,NaN,NaN,NaN,NaN,-14.85008,2.259358,-2.236166,-0.103005,-0.8661964,0.1679009,-0.4592419,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.1792426,-0.983733,-0.01189589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754524821,63778385200711,NaN,NaN,NaN,NaN,-14.84804,2.261102,-2.239989,-0.1006849,-0.8646823,0.1650862,-0.4636096,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.1768959,-0.9841751,-0.01035603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754533777,63778385200723,NaN,NaN,NaN,NaN,-14.84597,2.262176,-2.244507,-0.09677659,-0.8623147,0.1606693,-0.4703543,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.1730108,-0.9848892,-0.007779529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754542233,63778385200733,NaN,NaN,NaN,NaN,-14.8429,2.263637,-2.249601,-0.09407977,-0.8590027,0.1574881,-0.4779759,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.1707412,-0.9853005,-0.005498757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754550619,63778385200733,NaN,NaN,NaN,NaN,-14.8429,2.263637,-2.249601,-0.09407977,-0.8590027,0.1574881,-0.4779759,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.1707412,-0.9853005,-0.005498757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754560376,63778385200743,NaN,NaN,0.4348171,0.1751679,-14.83953,2.264737,-2.25477,-0.09223891,-0.8550338,0.1548353,-0.4862461,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.1693452,-0.9855503,-0.003577922,NaN,NaN,NaN,0.02780486,-0.003235336,-0.02163182,NaN,NaN,NaN,-0.07144165,-0.6907501,0.7195435,False,True
13754567465,63778385200755,NaN,NaN,NaN,NaN,-14.83636,2.265121,-2.260078,-0.09517975,-0.8505294,0.1525204,-0.494245,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.1702858,-0.9853787,-0.00561309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754575495,63778385200765,NaN,NaN,NaN,NaN,-14.83226,2.266344,-2.265674,-0.09879024,-0.844465,0.1529229,-0.5037201,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.1741934,-0.9846899,-0.006520118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754583393,63778385200765,NaN,NaN,NaN,NaN,-14.83226,2.266344,-2.265674,-0.09879024,-0.844465,0.1529229,-0.5037201,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.1741934,-0.9846899,-0.006520118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754591694,63778385200777,NaN,NaN,NaN,NaN,-14.82727,2.266956,-2.271884,-0.1003521,-0.8380121,0.1501118,-0.5149094,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.1749195,-0.9845577,-0.007015463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754600013,63778385200788,NaN,NaN,NaN,NaN,-14.82317,2.266621,-2.277708,-0.09630393,-0.829443,0.1518226,-0.5288666,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.05474018,-0.3037493,-0.9511782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754608050,63778385200788,NaN,NaN,NaN,NaN,-14.82317,2.266621,-2.277708,-0.09630393,-0.829443,0.1518226,-0.5288666,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.05474018,-0.3037493,-0.9511782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754616411,63778385200800,NaN,NaN,NaN,NaN,-14.81872,2.267444,-2.282803,-0.09969718,-0.8205929,0.1576459,-0.5402182,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.05692924,-0.2998044,-0.9523005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754624736,63778385200815,NaN,NaN,NaN,NaN,-14.81362,2.267348,-2.287304,-0.098857,-0.8134224,0.1576748,-0.5510988,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.05689837,-0.29625,-0.9534141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754633715,63778385200824,NaN,NaN,NaN,NaN,-14.80895,2.266875,-2.29204,-0.09546451,-0.8053676,0.1584267,-0.563179,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.05663288,-0.2923583,-0.9546305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754641746,63778385200833,NaN,NaN,NaN,NaN,-14.80335,2.266613,-2.296178,-0.0954901,-0.7980278,0.1608755,-0.572846,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.0573295,-0.2890126,-0.9556071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754649715,63778385200833,NaN,NaN,NaN,NaN,-14.80335,2.266613,-2.296178,-0.0954901,-0.7980278,0.1608755,-0.572846,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.0573295,-0.2890126,-0.9556071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754658086,63778385200845,NaN,NaN,NaN,NaN,-14.79708,2.266436,-2.299436,-0.09891303,-0.7917571,0.1646654,-0.5798469,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.05892901,-0.2863299,-0.9563172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754666407,63778385200855,NaN,NaN,NaN,NaN,-14.79143,2.266183,-2.302398,-0.1017261,-0.785818,0.1671858,-0.5866778,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.06009585,-0.2837333,-0.9570183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754674673,63778385200855,NaN,NaN,NaN,NaN,-14.79143,2.266183,-2.302398,-0.1017261,-0.785818,0.1671858,-0.5866778,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.06009585,-0.2837333,-0.9570183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754683102,63778385200867,NaN,NaN,NaN,NaN,-14.78511,2.265798,-2.304066,-0.1052725,-0.7812166,0.1693283,-0.5915627,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.06128734,-0.2817676,-0.9575233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754691368,63778385200879,NaN,NaN,NaN,NaN,-14.77873,2.265279,-2.305056,-0.108597,-0.7787026,0.1715344,-0.593637,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.06244972,-0.280795,-0.9577339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754699758,63778385200890,NaN,NaN,NaN,NaN,-14.77258,2.264604,-2.306053,-0.1121189,-0.7765328,0.1735427,-0.5952389,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.06359564,-0.2799815,-0.9578966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754708050,63778385200890,NaN,NaN,NaN,NaN,-14.77258,2.264604,-2.306053,-0.1121189,-0.7765328,0.1735427,-0.5952389,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.06359564,-0.2799815,-0.9578966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754716406,63778385200901,NaN,NaN,NaN,NaN,-14.76597,2.263928,-2.306175,-0.1168014,-0.7754477,0.1749855,-0.5953307,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.06478933,-0.2796651,-0.957909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754724717,63778385200912,NaN,NaN,NaN,NaN,-14.75928,2.263233,-2.30555,-0.1218374,-0.7750743,0.1762058,-0.5944469,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.06597737,-0.2796885,-0.9578211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754733085,63778385200923,NaN,NaN,NaN,NaN,-14.75259,2.262585,-2.304946,-0.1260657,-0.7743948,0.1774276,-0.5940873,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.06702732,-0.279566,-0.957784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754741375,63778385200923,NaN,NaN,NaN,NaN,-14.75259,2.262585,-2.304946,-0.1260657,-0.7743948,0.1774276,-0.5940873,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.06702732,-0.279566,-0.957784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754749776,63778385200934,NaN,NaN,NaN,NaN,-14.746,2.261856,-2.303806,-0.1308027,-0.7740955,0.1788202,-0.5930347,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.06820022,-0.279662,-0.9576731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754758019,63778385200946,NaN,NaN,NaN,NaN,-14.73967,2.261306,-2.302857,-0.1355389,-0.7730839,0.1802187,-0.5928673,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.0693825,-0.2794422,-0.9576524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754766397,63778385200957,NaN,NaN,NaN,NaN,-14.73331,2.260721,-2.301762,-0.1406116,-0.7716114,0.1812301,-0.593296,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2450755,-0.9695033,-0.001153175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754774703,63778385200957,NaN,NaN,NaN,NaN,-14.73331,2.260721,-2.301762,-0.1406116,-0.7716114,0.1812301,-0.593296,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2450755,-0.9695033,-0.001153175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754783071,63778385200969,NaN,NaN,NaN,NaN,-14.72742,2.259971,-2.300903,-0.1455313,-0.7693247,0.181893,-0.5948741,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2491856,-0.9684455,-0.004467697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754791386,63778385200979,NaN,NaN,NaN,NaN,-14.72148,2.259167,-2.300367,-0.1499394,-0.7666032,0.1829548,-0.5969636,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2535546,-0.9672968,-0.00684834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754799799,63778385200990,NaN,NaN,NaN,NaN,-14.71596,2.258531,-2.299917,-0.1540618,-0.7628204,0.1837862,-0.6004937,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2581297,-0.9660718,-0.008626042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754808092,63778385200990,NaN,NaN,NaN,NaN,-14.71596,2.258531,-2.299917,-0.1540618,-0.7628204,0.1837862,-0.6004937,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2581297,-0.9660718,-0.008626042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754816328,63778385201001,NaN,NaN,NaN,NaN,-14.71088,2.257788,-2.299777,-0.1583959,-0.7582496,0.1843157,-0.6049761,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2630087,-0.9647369,-0.01045072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754824715,63778385201012,NaN,NaN,NaN,NaN,-14.70626,2.257233,-2.299611,-0.1625302,-0.7536216,0.1840685,-0.609719,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2672658,-0.9635408,-0.01257444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754833007,63778385201024,NaN,NaN,NaN,NaN,-14.70189,2.256362,-2.29987,-0.1672429,-0.7485128,0.184131,-0.6146985,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2723678,-0.9620786,-0.01485228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754841329,63778385201024,NaN,NaN,NaN,NaN,-14.70189,2.256362,-2.29987,-0.1672429,-0.7485128,0.184131,-0.6146985,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2723678,-0.9620786,-0.01485228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754849705,63778385201035,NaN,NaN,NaN,NaN,-14.69753,2.25562,-2.300153,-0.171477,-0.7433025,0.1845959,-0.6196947,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2776561,-0.9605416,-0.01633631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754858059,63778385201046,NaN,NaN,NaN,NaN,-14.69394,2.254968,-2.300636,-0.1748663,-0.7378432,0.1850144,-0.6251233,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2826689,-0.9590689,-0.01688689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754866390,63778385201057,NaN,NaN,NaN,NaN,-14.6905,2.254094,-2.301049,-0.1763592,-0.733109,0.1850612,-0.630239,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2860572,-0.9580768,-0.0161314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754874665,63778385201057,NaN,NaN,NaN,NaN,-14.6905,2.254094,-2.301049,-0.1763592,-0.733109,0.1850612,-0.630239,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2860572,-0.9580768,-0.0161314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754882961,63778385201068,NaN,NaN,NaN,NaN,-14.68733,2.253178,-2.301506,-0.1771138,-0.7292438,0.1850718,-0.6344941,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2885756,-0.9573386,-0.01505856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754891370,63778385201079,NaN,NaN,NaN,NaN,-14.6848,2.252352,-2.3017,-0.176943,-0.7266011,0.1848054,-0.6376434,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2897175,-0.9570122,-0.01383267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754899638,63778385201090,NaN,NaN,NaN,NaN,-14.68217,2.251461,-2.301965,-0.1773201,-0.7243502,0.1846024,-0.6401535,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2909958,-0.956632,-0.01329391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754907982,63778385201090,NaN,NaN,NaN,NaN,-14.68217,2.251461,-2.301965,-0.1773201,-0.7243502,0.1846024,-0.6401535,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2909958,-0.956632,-0.01329391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754916339,63778385201102,NaN,NaN,NaN,NaN,-14.67977,2.250684,-2.302523,-0.1786608,-0.7224947,0.1843042,-0.6419609,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2925212,-0.9561568,-0.01398382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754924697,63778385201113,NaN,NaN,NaN,NaN,-14.67798,2.250027,-2.302754,-0.1799852,-0.72189,0.183732,-0.6424352,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2931386,-0.9559449,-0.0154624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754933027,63778385201124,NaN,NaN,NaN,NaN,-14.67636,2.24926,-2.303117,-0.181802,-0.7216503,0.1834389,-0.6422766,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2940405,-0.9556345,-0.01739982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754941308,63778385201124,NaN,NaN,NaN,NaN,-14.67636,2.24926,-2.303117,-0.181802,-0.7216503,0.1834389,-0.6422766,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2940405,-0.9556345,-0.01739982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754949716,63778385201136,NaN,NaN,NaN,NaN,-14.67496,2.248688,-2.303581,-0.1840332,-0.7220128,0.1836018,-0.6411861,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2951773,-0.9552395,-0.01969584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754957992,63778385201148,NaN,NaN,NaN,NaN,-14.67387,2.248239,-2.303798,-0.1866487,-0.7231837,0.1837986,-0.6390507,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2960657,-0.9548969,-0.0227376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754966298,63778385201148,NaN,NaN,NaN,NaN,-14.67387,2.248239,-2.303798,-0.1866487,-0.7231837,0.1837986,-0.6390507,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2960657,-0.9548969,-0.0227376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754974657,63778385201163,NaN,NaN,NaN,NaN,-14.67277,2.247463,-2.304105,-0.1886485,-0.724089,0.1838508,-0.6374213,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2966393,-0.9546586,-0.02514217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754982992,63778385201171,NaN,NaN,NaN,NaN,-14.67187,2.246964,-2.304843,-0.1892588,-0.7256401,0.1843056,-0.6353417,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2964154,-0.9547011,-0.02614904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754991417,63778385201181,NaN,NaN,NaN,NaN,-14.67076,2.246288,-2.305495,-0.1902227,-0.7269989,0.1845267,-0.6334335,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2962959,-0.9546975,-0.02759591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13754999700,63778385201181,NaN,NaN,NaN,NaN,-14.67076,2.246288,-2.305495,-0.1902227,-0.7269989,0.1845267,-0.6334335,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2962959,-0.9546975,-0.02759591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13755008016,63778385201191,NaN,NaN,NaN,NaN,-14.67017,2.245501,-2.306329,-0.1907039,-0.7278844,0.1844856,-0.6322828,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2959954,-0.9547633,-0.02852519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13755016327,63778385201201,NaN,NaN,NaN,NaN,-14.66967,2.244973,-2.307679,-0.1904966,-0.7288973,0.1846653,-0.6311249,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2954424,-0.9549307,-0.02865767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13755024696,63778385201213,NaN,NaN,NaN,NaN,-14.66906,2.244529,-2.308514,-0.1906805,-0.7297535,0.1848302,-0.6300308,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2951659,-0.9550021,-0.02912281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13755032946,63778385201224,NaN,NaN,NaN,NaN,-14.66875,2.243806,-2.309596,-0.190758,-0.7302291,0.1845659,-0.6295336,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.294725,-0.9551232,-0.02961271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13755041329,63778385201224,NaN,NaN,NaN,NaN,-14.66875,2.243806,-2.309596,-0.190758,-0.7302291,0.1845659,-0.6295336,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.294725,-0.9551232,-0.02961271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13755049629,63778385201235,NaN,NaN,NaN,NaN,-14.6686,2.243152,-2.310951,-0.1901992,-0.7306934,0.1841172,-0.6292952,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2938303,-0.9553996,-0.02958744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13755058004,63778385201246,NaN,NaN,NaN,NaN,-14.66862,2.242786,-2.31195,-0.1893712,-0.7315552,0.183227,-0.6288033,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2922308,-0.9558837,-0.02979065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13755162056,63778385201347,NaN,NaN,NaN,NaN,-14.66639,2.237686,-2.328117,-0.1626457,-0.7282004,0.1777167,-0.6416288,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2752068,-0.9613684,-0.005644866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
13755162185,63778385201347,NaN,NaN,NaN,NaN,-14.66639,2.237686,-2.328117,-0.1626457,-0.7282004,0.1777167,-0.6416288,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.2752068,-0.9613684,-0.005644866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
